longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.24,32.75,36.0,2831.0,669.0,1279.0,660.0,2.9896,252972.0,NEAR OCEAN
-118.26,33.82,28.0,5091.0,1074.0,4753.0,1033.0,3.6477,205564.01,<1H OCEAN
-117.95,33.71,16.0,6058.0,1715.0,3285.0,1495.0,3.4133,186377.0,<1H OCEAN
-117.24,32.75,41.0,1989.0,514.0,1015.0,489.0,2.79,261332.0,NEAR OCEAN
-121.35,38.04,12.0,6217.0,1019.0,3771.0,961.0,3.7206,134729.0,INLAND
-117.57,33.88,39.0,679.0,164.0,769.0,179.0,2.3036,118138.0,INLAND
-117.24,32.94,12.0,2165.0,437.0,792.0,386.0,5.2648,281377.04,NEAR OCEAN
-121.63,39.12,34.0,1991.0,348.0,804.0,344.0,3.4492,118470.0,INLAND
-117.9,33.8,27.0,2176.0,442.0,1440.0,418.0,4.375,191644.0,<1H OCEAN
-122.01,38.26,12.0,4132.0,710.0,2087.0,633.0,4.5987,162433.0,INLAND
-118.44,34.17,29.0,2685.0,642.0,1085.0,599.0,3.2763,276821.01,<1H OCEAN
-117.92,33.9,13.0,1814.0,320.0,1010.0,313.0,6.3489,279334.01,<1H OCEAN
-122.64,38.01,36.0,1336.0,258.0,678.0,249.0,5.5789,340450.04,NEAR OCEAN
-119.97,36.44,18.0,1128.0,237.0,772.0,220.0,2.1771,65128.99,INLAND
-117.95,33.79,34.0,2912.0,520.0,1625.0,501.0,4.4667,204069.0,<1H OCEAN
-118.05,33.84,21.0,4890.0,653.0,2295.0,654.0,6.983,342453.01,<1H OCEAN
-121.26,37.95,44.0,819.0,184.0,677.0,183.0,1.725,67540.0,INLAND
-118.96,37.64,11.0,3934.0,697.0,901.0,345.0,4.2381,129691.0,INLAND
-121.64,39.11,18.0,3212.0,542.0,1817.0,508.0,3.3793,109059.0,INLAND
-117.12,32.76,28.0,2160.0,608.0,1339.0,571.0,1.9152,125246.0,NEAR OCEAN
-116.92,32.86,11.0,2204.0,518.0,1472.0,497.0,2.3693,127359.0,<1H OCEAN
-118.83,34.33,6.0,6679.0,1164.0,3196.0,1157.0,5.4493,273406.04,<1H OCEAN
-122.39,37.78,3.0,3464.0,1179.0,1441.0,919.0,4.7105,261028.1,NEAR BAY
-117.25,32.73,38.0,1840.0,291.0,633.0,283.0,4.9125,387149.12,NEAR OCEAN
-120.84,35.3,15.0,2062.0,327.0,781.0,316.0,4.9359,271086.01,NEAR OCEAN
-117.98,33.7,17.0,1997.0,340.0,952.0,341.0,4.4148,217363.0,<1H OCEAN
-122.24,37.77,52.0,1153.0,235.0,481.0,223.0,2.6411,158177.0,NEAR BAY
-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,123111.0,INLAND
-122.5,37.92,32.0,2639.0,415.0,1013.0,408.0,6.1632,387685.09,NEAR BAY
-120.84,37.48,10.0,2874.0,612.0,1960.0,596.0,2.7381,111844.0,INLAND
-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,215079.0,<1H OCEAN
-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,142708.0,INLAND
-119.23,35.77,26.0,2636.0,468.0,1416.0,485.0,4.1917,93205.0,INLAND
-118.32,34.19,37.0,1519.0,331.0,613.0,315.0,3.0179,236988.01,<1H OCEAN
-118.52,34.22,35.0,1275.0,222.0,959.0,226.0,5.0282,212505.0,<1H OCEAN
-118.3,34.1,25.0,3926.0,1715.0,4865.0,1612.0,1.6112,189465.01,<1H OCEAN
-121.25,36.32,12.0,4776.0,1082.0,4601.0,1066.0,2.9184,144527.0,<1H OCEAN
-118.15,33.94,36.0,1948.0,341.0,992.0,363.0,4.2594,234591.0,<1H OCEAN
-117.43,34.01,34.0,2101.0,426.0,1150.0,377.0,3.0909,111284.0,INLAND
-122.56,37.9,48.0,1550.0,253.0,641.0,276.0,8.634,463765.48,NEAR BAY
-120.84,37.51,20.0,1901.0,313.0,1258.0,320.0,3.8958,145120.0,INLAND
-118.28,34.06,52.0,936.0,454.0,990.0,354.0,1.1122,231724.02,<1H OCEAN
-119.17,34.15,18.0,2509.0,688.0,3129.0,677.0,2.6098,290290.02,NEAR OCEAN
-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678,318489.03,<1H OCEAN
-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,216552.0,NEAR BAY
-118.06,33.91,24.0,4880.0,1044.0,4516.0,1050.0,4.1387,193446.0,<1H OCEAN
-118.47,34.15,43.0,804.0,117.0,267.0,110.0,8.2269,478727.76,<1H OCEAN
-118.48,34.04,47.0,1956.0,277.0,724.0,277.0,8.9616,494836.93,<1H OCEAN
-117.08,32.76,27.0,1221.0,254.0,606.0,259.0,3.0833,194529.0,NEAR OCEAN
-118.71,34.3,20.0,1586.0,187.0,699.0,209.0,6.5483,297875.06,<1H OCEAN
-118.2,34.04,18.0,796.0,227.0,547.0,218.0,1.0333,172162.01,<1H OCEAN
-122.04,37.88,32.0,3250.0,550.0,1230.0,557.0,4.6424,290519.02,NEAR BAY
-117.76,33.83,15.0,3086.0,457.0,1262.0,436.0,6.4415,296337.0,<1H OCEAN
-117.11,33.74,18.0,4799.0,1035.0,1966.0,944.0,2.1182,108161.0,INLAND
-122.22,37.84,50.0,2935.0,473.0,1031.0,479.0,7.5,354377.04,NEAR BAY
-115.37,32.82,30.0,1602.0,322.0,1130.0,335.0,3.5735,87009.0,INLAND
-118.11,34.16,52.0,3158.0,459.0,1229.0,444.0,5.4223,343236.01,INLAND
-116.76,34.23,10.0,4374.0,989.0,1020.0,376.0,2.6071,97438.0,INLAND
-122.12,37.42,36.0,2607.0,551.0,1165.0,523.0,5.1524,345362.13,NEAR BAY
-117.23,32.78,35.0,1649.0,355.0,746.0,360.0,4.6293,260717.01,NEAR OCEAN
-118.44,34.19,19.0,3487.0,959.0,2278.0,835.0,2.6709,209955.0,<1H OCEAN
-120.9,37.64,26.0,1762.0,418.0,855.0,308.0,1.6767,88238.0,INLAND
-117.27,34.05,34.0,1703.0,395.0,849.0,359.0,3.1607,110452.0,INLAND
-120.85,37.06,31.0,2609.0,645.0,1796.0,629.0,1.5479,77044.0,INLAND
-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444,159554.0,NEAR OCEAN
-121.6,39.15,19.0,1396.0,336.0,940.0,309.0,1.5208,92055.0,INLAND
-117.32,34.55,18.0,279.0,59.0,188.0,60.0,0.8246,93074.98,INLAND
-121.47,38.49,17.0,3595.0,790.0,2760.0,770.0,2.3233,100431.0,INLAND
-118.45,34.23,15.0,5738.0,1767.0,4620.0,1581.0,2.3584,179802.0,<1H OCEAN
-118.08,34.12,27.0,1685.0,341.0,757.0,317.0,4.2434,258480.0,<1H OCEAN
-117.96,33.94,31.0,2397.0,518.0,1407.0,476.0,2.6641,177707.0,<1H OCEAN
-118.14,34.06,27.0,5257.0,1082.0,3496.0,1036.0,3.3906,246233.0,<1H OCEAN
-118.88,34.17,15.0,4260.0,,1701.0,669.0,5.1033,269119.03,<1H OCEAN
-117.23,33.77,5.0,2108.0,496.0,1666.0,461.0,2.0,105261.0,INLAND
-117.88,33.85,26.0,3924.0,781.0,2332.0,725.0,3.7772,207479.0,<1H OCEAN
-121.3,38.03,13.0,1014.0,200.0,712.0,197.0,3.1471,119386.0,INLAND
-117.9,33.99,18.0,8076.0,1789.0,5325.0,1707.0,3.443,187202.0,<1H OCEAN
-117.24,32.74,44.0,1488.0,259.0,667.0,281.0,4.0862,323656.02,NEAR OCEAN
-124.18,40.78,33.0,1076.0,222.0,656.0,236.0,2.5096,75982.0,NEAR OCEAN
-118.1,33.91,35.0,1592.0,335.0,1238.0,320.0,4.9732,189421.0,<1H OCEAN
-122.06,37.77,12.0,14316.0,2045.0,5781.0,2007.0,7.2634,356636.08,NEAR BAY
-121.68,39.15,14.0,2774.0,451.0,1292.0,428.0,4.3833,136331.0,INLAND
-117.14,32.7,32.0,1280.0,353.0,1335.0,330.0,1.6023,86759.0,NEAR OCEAN
-117.02,32.76,15.0,1204.0,326.0,543.0,326.0,1.0278,146947.0,<1H OCEAN
-117.86,33.62,17.0,2975.0,371.0,1247.0,398.0,10.1989,466877.54,<1H OCEAN
-117.13,32.79,35.0,1362.0,243.0,698.0,255.0,3.6458,164206.0,NEAR OCEAN
-118.2,34.04,52.0,1249.0,307.0,1223.0,297.0,2.07,142488.0,<1H OCEAN
-120.57,38.2,13.0,4110.0,847.0,1796.0,706.0,2.6417,126615.0,INLAND
-118.17,33.96,25.0,2249.0,681.0,2621.0,628.0,2.3,159854.0,<1H OCEAN
-117.74,33.46,9.0,6564.0,1316.0,1720.0,904.0,4.89,274793.04,<1H OCEAN
-117.18,34.54,5.0,3772.0,619.0,2097.0,635.0,3.8194,131086.0,INLAND
-118.42,34.18,40.0,1013.0,150.0,449.0,166.0,5.7143,363757.08,<1H OCEAN
-119.69,34.38,39.0,1383.0,459.0,677.0,362.0,2.25,272570.03,NEAR OCEAN
-117.27,33.03,19.0,2899.0,499.0,1356.0,512.0,4.87,286259.02,NEAR OCEAN
-118.41,34.25,36.0,1146.0,259.0,1173.0,272.0,3.6016,158654.0,<1H OCEAN
-118.66,34.02,23.0,8798.0,1465.0,2750.0,1208.0,8.7364,479194.72,NEAR OCEAN
-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,143573.0,NEAR BAY
-120.85,37.49,39.0,2840.0,733.0,2606.0,737.0,1.9429,75250.0,INLAND
-118.29,34.17,12.0,2238.0,682.0,1882.0,611.0,2.9,227367.0,<1H OCEAN
-122.7,38.43,28.0,1585.0,412.0,1362.0,424.0,1.6685,151859.0,<1H OCEAN
-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,438480.22,<1H OCEAN
-122.58,38.15,9.0,1302.0,177.0,682.0,190.0,7.5,359692.13,<1H OCEAN
-118.32,34.04,39.0,2965.0,812.0,2638.0,794.0,2.532,196354.0,<1H OCEAN
-120.46,36.87,20.0,1287.0,310.0,954.0,269.0,1.3386,60238.0,INLAND
-117.92,33.7,15.0,3201.0,,1510.0,622.0,4.2708,199845.0,<1H OCEAN
-121.59,39.39,22.0,2515.0,482.0,1284.0,462.0,2.1776,68221.0,INLAND
-117.94,34.02,27.0,5026.0,955.0,3899.0,930.0,3.871,178585.0,<1H OCEAN
-120.45,34.94,26.0,1058.0,232.0,891.0,243.0,3.6422,180344.0,<1H OCEAN
-117.12,32.76,23.0,2681.0,717.0,1279.0,648.0,2.1597,129812.0,NEAR OCEAN
-117.34,34.0,27.0,321.0,64.0,214.0,67.0,3.175,120178.0,INLAND
-118.05,34.1,30.0,2143.0,427.0,1107.0,416.0,4.2321,244101.0,INLAND
-118.19,33.82,19.0,2953.0,895.0,1914.0,855.0,3.5521,227543.02,NEAR OCEAN
-117.38,34.06,17.0,3139.0,569.0,1612.0,516.0,3.3571,116057.0,INLAND
-121.27,37.97,39.0,1023.0,243.0,550.0,224.0,1.1141,72387.0,INLAND
-122.18,39.75,30.0,4157.0,834.0,1885.0,774.0,1.6948,64623.0,INLAND
-118.49,34.03,32.0,3851.0,900.0,1456.0,836.0,4.5208,453760.31,<1H OCEAN
-117.68,33.54,5.0,2840.0,403.0,1363.0,403.0,7.618,326199.0,<1H OCEAN
-122.92,39.05,38.0,3131.0,624.0,1591.0,568.0,2.5457,119484.0,INLAND
-120.0,38.92,26.0,529.0,116.0,191.0,83.0,3.5,135104.0,INLAND
-121.2,37.79,36.0,866.0,160.0,502.0,149.0,2.4798,103337.0,INLAND
-117.3,34.11,42.0,525.0,111.0,444.0,120.0,2.6771,80835.0,INLAND
-118.38,33.86,24.0,3124.0,560.0,1312.0,542.0,6.3021,331710.04,<1H OCEAN
-117.01,33.75,15.0,2873.0,903.0,1094.0,659.0,1.8015,103403.0,INLAND
-118.04,33.99,47.0,2530.0,565.0,1262.0,509.0,3.6475,206526.0,<1H OCEAN
-121.25,38.69,24.0,1014.0,185.0,606.0,194.0,4.1607,150918.0,INLAND
-122.09,37.65,35.0,1130.0,192.0,543.0,184.0,4.3897,194881.0,NEAR BAY
-121.26,37.96,43.0,940.0,208.0,690.0,181.0,2.3056,83991.0,INLAND
-117.35,33.97,27.0,3960.0,886.0,2807.0,838.0,3.024,108041.0,INLAND
-118.2,33.91,36.0,2283.0,499.0,1836.0,462.0,2.8793,130828.0,<1H OCEAN
-118.46,34.02,46.0,2571.0,502.0,1225.0,501.0,6.0436,423328.24,<1H OCEAN
-118.32,33.94,37.0,1487.0,296.0,863.0,291.0,3.1563,148144.0,<1H OCEAN
-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,171016.0,<1H OCEAN
-119.75,36.75,49.0,2331.0,460.0,1290.0,477.0,2.5111,70290.0,INLAND
-122.24,38.14,15.0,8479.0,1759.0,5008.0,1646.0,3.724,162842.0,NEAR BAY
-119.05,36.07,21.0,2472.0,523.0,1238.0,504.0,1.7756,66563.0,INLAND
-120.82,37.49,25.0,1611.0,285.0,882.0,261.0,3.5547,140997.0,INLAND
-121.96,37.06,16.0,1321.0,224.0,650.0,206.0,6.3258,323051.04,NEAR OCEAN
-122.13,37.45,37.0,1287.0,197.0,510.0,206.0,7.9029,467035.71,NEAR BAY
-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,229941.0,<1H OCEAN
-122.03,38.25,13.0,3334.0,541.0,1923.0,538.0,4.0905,148677.0,INLAND
-121.94,37.33,36.0,1893.0,359.0,797.0,360.0,3.6818,265931.01,<1H OCEAN
-118.0,33.73,26.0,2236.0,280.0,809.0,282.0,6.7395,320431.01,<1H OCEAN
-118.32,33.89,44.0,1300.0,252.0,695.0,249.0,5.1669,245513.01,<1H OCEAN
-122.05,37.95,22.0,5175.0,1213.0,2804.0,1091.0,2.85,186947.0,NEAR BAY
-118.23,34.16,31.0,3105.0,582.0,1359.0,547.0,5.1718,299287.1,<1H OCEAN
-121.46,38.61,43.0,705.0,178.0,464.0,159.0,2.4205,116953.0,INLAND
-117.14,32.71,52.0,800.0,313.0,1337.0,282.0,1.5594,89833.0,NEAR OCEAN
-122.46,37.71,47.0,1527.0,283.0,1102.0,282.0,4.0,240599.0,NEAR OCEAN
-121.49,38.53,40.0,2966.0,536.0,1225.0,505.0,3.125,109208.0,INLAND
-118.49,34.22,30.0,1756.0,314.0,899.0,288.0,5.0325,230410.0,<1H OCEAN
-122.03,37.69,20.0,200.0,25.0,83.0,31.0,6.5,306235.01,NEAR BAY
-117.62,33.77,43.0,1911.0,439.0,930.0,433.0,4.6369,230500.04,<1H OCEAN
-118.07,34.12,30.0,2201.0,559.0,1194.0,531.0,4.1136,261625.0,INLAND
-118.1,33.96,36.0,2013.0,435.0,1476.0,475.0,3.9549,171156.0,<1H OCEAN
-118.36,34.03,43.0,1690.0,379.0,1017.0,359.0,2.1078,147467.0,<1H OCEAN
-117.27,34.17,16.0,30.0,3.0,49.0,8.0,4.625,193984.05,INLAND
-121.62,36.63,52.0,1437.0,298.0,836.0,257.0,3.6286,236421.0,<1H OCEAN
-118.53,34.26,18.0,3674.0,,1590.0,550.0,8.176,404108.09,<1H OCEAN
-118.52,34.04,47.0,1985.0,315.0,819.0,340.0,6.5147,457194.58,<1H OCEAN
-122.4,37.73,42.0,1413.0,406.0,1027.0,362.0,2.3625,220026.02,NEAR BAY
-117.84,33.66,5.0,1688.0,430.0,857.0,402.0,3.7857,253013.08,<1H OCEAN
-122.0,37.96,28.0,4071.0,713.0,2033.0,647.0,4.5833,177483.0,INLAND
-118.29,33.96,36.0,1717.0,417.0,902.0,368.0,1.4868,104885.0,<1H OCEAN
-121.53,39.53,35.0,1806.0,293.0,683.0,295.0,4.5156,147080.0,INLAND
-121.99,37.34,27.0,3353.0,653.0,1571.0,621.0,5.273,316194.0,<1H OCEAN
-122.23,40.2,17.0,762.0,138.0,322.0,139.0,4.2917,151441.0,INLAND
-117.25,32.73,37.0,2224.0,331.0,821.0,341.0,6.3331,416469.19,NEAR OCEAN
-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,391141.28,NEAR OCEAN
-122.0,37.28,35.0,3133.0,541.0,1449.0,555.0,5.7295,330733.0,<1H OCEAN
-118.19,33.79,29.0,3497.0,1096.0,2994.0,919.0,1.8109,142748.0,NEAR OCEAN
-118.26,33.94,45.0,1080.0,218.0,850.0,237.0,2.25,109686.0,<1H OCEAN
-117.64,33.88,13.0,8010.0,1366.0,3920.0,1309.0,5.536,241885.0,<1H OCEAN
-122.41,37.61,43.0,1934.0,303.0,847.0,300.0,4.7381,321163.0,NEAR OCEAN
-117.87,33.87,7.0,2663.0,642.0,1367.0,677.0,4.6563,190081.0,<1H OCEAN
-116.47,33.84,3.0,9169.0,1512.0,3838.0,1270.0,4.3111,171717.02,INLAND
-118.47,34.19,41.0,1104.0,196.0,495.0,196.0,5.0929,286033.03,<1H OCEAN
-119.84,34.44,28.0,977.0,162.0,537.0,159.0,4.2404,294819.0,NEAR OCEAN
-120.44,34.65,30.0,2265.0,512.0,1402.0,471.0,1.975,139307.0,NEAR OCEAN
-118.1,33.9,37.0,796.0,175.0,740.0,183.0,3.6,166932.0,<1H OCEAN
-118.25,33.93,42.0,763.0,191.0,754.0,174.0,2.0486,97628.0,<1H OCEAN
-117.07,32.63,37.0,2372.0,444.0,1056.0,419.0,3.7583,149215.0,NEAR OCEAN
-122.33,38.33,15.0,3193.0,468.0,1303.0,426.0,5.3017,224743.0,NEAR BAY
-118.37,34.04,43.0,1465.0,278.0,727.0,290.0,4.0781,265358.06,<1H OCEAN
-121.88,37.39,13.0,3334.0,565.0,2240.0,561.0,7.105,338713.02,<1H OCEAN
-121.22,37.72,34.0,2123.0,387.0,1310.0,368.0,2.6368,88978.0,INLAND
-121.29,36.9,17.0,3610.0,593.0,1734.0,559.0,5.8324,235758.0,INLAND
-122.96,38.42,50.0,2530.0,524.0,940.0,361.0,2.9375,167414.01,<1H OCEAN
-121.84,37.32,14.0,5762.0,1538.0,3979.0,1389.0,3.6953,219061.0,<1H OCEAN
-119.56,36.09,14.0,1267.0,290.0,1077.0,279.0,1.85,56119.0,INLAND
-117.13,32.91,16.0,2715.0,581.0,1619.0,584.0,4.0,161552.0,<1H OCEAN
-118.99,35.4,43.0,2225.0,392.0,890.0,374.0,4.0208,100437.0,INLAND
-118.04,33.83,20.0,1488.0,312.0,972.0,283.0,4.055,205870.0,<1H OCEAN
-121.95,36.61,31.0,1736.0,250.0,497.0,170.0,6.3835,400186.15,NEAR OCEAN
-122.29,37.48,15.0,5480.0,892.0,2009.0,831.0,7.4678,437439.37,NEAR OCEAN
-122.3,37.52,38.0,2769.0,387.0,994.0,395.0,5.5902,374110.02,NEAR OCEAN
-122.34,37.93,30.0,2515.0,481.0,1327.0,428.0,2.1287,109967.0,NEAR BAY
-117.33,34.03,18.0,2342.0,402.0,1264.0,382.0,4.7986,146162.0,INLAND
-122.5,37.76,52.0,2018.0,422.0,1142.0,463.0,3.7083,299632.0,NEAR OCEAN
-121.03,37.69,5.0,4034.0,771.0,1967.0,742.0,3.8065,154827.0,INLAND
-118.28,33.74,16.0,855.0,271.0,486.0,250.0,0.7591,200554.0,NEAR OCEAN
-118.1,33.82,36.0,1930.0,354.0,915.0,328.0,5.2713,244023.0,<1H OCEAN
-121.37,38.01,15.0,2430.0,315.0,1016.0,314.0,10.0088,408956.32,INLAND
-118.2,34.2,44.0,2890.0,438.0,1219.0,429.0,6.987,435947.33,<1H OCEAN
-121.84,36.61,26.0,2902.0,761.0,2258.0,719.0,2.5663,166862.0,<1H OCEAN
-119.52,34.4,20.0,1834.0,477.0,1305.0,417.0,3.2125,267395.04,NEAR OCEAN
-117.98,34.0,22.0,3632.0,538.0,1968.0,566.0,6.019,264250.02,<1H OCEAN
-118.42,37.36,18.0,2281.0,520.0,1425.0,465.0,1.7388,104569.0,INLAND
-115.54,32.98,27.0,1513.0,395.0,1121.0,381.0,1.9464,64798.0,INLAND
-122.36,37.95,40.0,408.0,102.0,302.0,81.0,1.8333,93428.0,NEAR BAY
-117.29,32.92,25.0,2355.0,381.0,823.0,358.0,6.8322,374575.24,NEAR OCEAN
-116.25,33.75,33.0,278.0,91.0,375.0,81.0,2.025,69811.0,INLAND
-117.34,33.98,10.0,17286.0,4952.0,9851.0,4616.0,1.7579,103978.0,INLAND
-119.78,36.27,29.0,1871.0,315.0,1066.0,309.0,4.5714,128487.0,INLAND
-120.1,39.33,9.0,2738.0,510.0,1193.0,412.0,4.3958,157550.0,INLAND
-122.04,37.96,16.0,2913.0,723.0,1705.0,693.0,2.9097,160382.0,NEAR BAY
-117.91,33.65,19.0,1589.0,421.0,1118.0,394.0,4.1029,228773.01,<1H OCEAN
-118.99,34.23,9.0,10618.0,1617.0,4830.0,1606.0,6.6246,344207.11,<1H OCEAN
-119.27,34.29,32.0,2274.0,406.0,982.0,393.0,5.3254,311107.01,NEAR OCEAN
-118.32,34.03,50.0,1845.0,349.0,1109.0,335.0,2.8971,148899.0,<1H OCEAN
-117.2,33.2,16.0,4409.0,629.0,1875.0,609.0,5.543,293743.04,<1H OCEAN
-117.81,33.71,16.0,2666.0,387.0,1227.0,347.0,7.3769,318712.0,<1H OCEAN
-118.31,33.98,52.0,1837.0,426.0,1062.0,343.0,2.0,113195.0,<1H OCEAN
-122.3,37.88,46.0,1647.0,376.0,854.0,355.0,2.9,206808.0,NEAR BAY
-118.65,34.18,26.0,4607.0,656.0,1769.0,643.0,7.4918,369879.02,<1H OCEAN
-118.39,34.01,25.0,1101.0,285.0,543.0,294.0,2.3571,217637.02,<1H OCEAN
-117.94,33.65,20.0,5476.0,1073.0,2327.0,963.0,5.6637,317433.06,<1H OCEAN
-122.28,37.5,33.0,6499.0,998.0,2694.0,957.0,7.4787,447869.14,NEAR OCEAN
-121.96,37.81,12.0,6488.0,778.0,2404.0,765.0,8.3188,406894.05,<1H OCEAN
-122.43,37.8,52.0,2802.0,622.0,954.0,572.0,4.5399,490843.85,NEAR BAY
-119.77,36.79,34.0,2679.0,460.0,1141.0,470.0,3.2642,86792.0,INLAND
-122.41,40.58,35.0,2072.0,385.0,1029.0,375.0,2.8512,92228.0,INLAND
-118.14,34.03,44.0,2003.0,390.0,1291.0,392.0,4.0625,205648.0,<1H OCEAN
-119.45,36.35,22.0,1824.0,333.0,1076.0,282.0,2.3365,75308.0,INLAND
-118.46,34.0,36.0,1392.0,260.0,679.0,247.0,4.7344,394139.23,<1H OCEAN
-122.24,40.45,27.0,1804.0,321.0,782.0,300.0,3.5978,87222.0,INLAND
-117.25,32.78,21.0,1479.0,484.0,658.0,384.0,2.45,212815.0,NEAR OCEAN
-121.29,38.14,34.0,1500.0,337.0,674.0,282.0,2.515,109502.0,INLAND
-118.84,34.16,18.0,6075.0,1056.0,2571.0,1018.0,5.22,347752.24,<1H OCEAN
-120.47,37.29,16.0,749.0,222.0,1277.0,224.0,1.2054,72985.0,INLAND
-122.8,38.37,26.0,1634.0,315.0,909.0,317.0,4.1731,241131.0,<1H OCEAN
-117.08,32.62,28.0,2468.0,506.0,1353.0,522.0,3.0771,141365.0,NEAR OCEAN
-119.71,34.41,18.0,1225.0,317.0,694.0,306.0,3.6823,262002.04,NEAR OCEAN
-117.96,34.04,35.0,1141.0,212.0,924.0,212.0,3.1591,159143.0,<1H OCEAN
-122.06,37.99,16.0,2445.0,469.0,721.0,474.0,2.8043,168581.0,NEAR BAY
-121.25,38.14,16.0,1174.0,242.0,464.0,261.0,2.3,117349.0,INLAND
-121.26,37.88,42.0,465.0,93.0,256.0,93.0,3.1719,160594.0,INLAND
-122.28,40.5,21.0,2405.0,476.0,1197.0,412.0,2.6488,95709.0,INLAND
-117.98,33.84,31.0,1252.0,225.0,714.0,226.0,4.6042,194710.0,<1H OCEAN
-122.09,37.37,34.0,2165.0,355.0,776.0,339.0,5.2971,337889.09,NEAR BAY
-118.08,33.93,34.0,1558.0,375.0,1179.0,337.0,3.2188,161865.0,<1H OCEAN
-121.84,37.25,25.0,5939.0,989.0,3275.0,954.0,5.6488,275734.0,<1H OCEAN
-115.56,32.78,29.0,1568.0,283.0,848.0,245.0,3.1597,76096.0,INLAND
-117.37,33.7,8.0,4345.0,865.0,2425.0,785.0,3.2481,142259.0,<1H OCEAN
-119.78,34.48,21.0,2377.0,322.0,1007.0,328.0,7.9248,433629.25,NEAR OCEAN
-118.58,34.2,37.0,1389.0,252.0,826.0,249.0,5.015,264709.07,<1H OCEAN
-119.22,34.26,16.0,2596.0,625.0,1403.0,562.0,3.4018,205320.0,NEAR OCEAN
-122.09,37.39,34.0,1508.0,483.0,774.0,443.0,2.7279,206692.0,NEAR BAY
-118.37,34.05,48.0,1266.0,234.0,539.0,222.0,4.005,373669.09,<1H OCEAN
-119.24,36.33,9.0,3289.0,621.0,1866.0,631.0,3.1599,87771.0,INLAND
-117.68,34.15,4.0,4082.0,578.0,1996.0,580.0,6.7813,267137.0,INLAND
-117.78,34.11,23.0,7079.0,1381.0,3205.0,1327.0,3.0735,170366.0,INLAND
-119.65,36.34,46.0,1730.0,337.0,752.0,323.0,1.8529,59897.0,INLAND
-118.15,34.07,40.0,1072.0,204.0,940.0,200.0,3.125,184648.0,<1H OCEAN
-121.75,36.91,52.0,1211.0,447.0,1102.0,392.0,1.6875,157981.0,<1H OCEAN
-121.65,36.77,15.0,2191.0,358.0,1150.0,330.0,4.7969,239369.0,<1H OCEAN
-117.75,33.61,17.0,2499.0,566.0,781.0,522.0,3.1779,178408.03,<1H OCEAN
-117.41,33.94,22.0,4179.0,1081.0,2096.0,1013.0,2.4435,112349.0,INLAND
-117.88,33.85,25.0,1234.0,351.0,507.0,285.0,2.3173,189416.0,<1H OCEAN
-117.09,32.91,9.0,2012.0,316.0,802.0,289.0,6.5706,277368.01,<1H OCEAN
-119.18,35.5,36.0,1253.0,259.0,932.0,249.0,2.1635,60862.0,INLAND
-118.08,34.1,36.0,2679.0,548.0,1605.0,533.0,3.5313,220890.0,<1H OCEAN
-118.15,34.2,37.0,1997.0,361.0,1037.0,363.0,3.7932,247535.0,INLAND
-122.49,37.78,46.0,3304.0,792.0,1783.0,777.0,3.6148,340931.01,NEAR BAY
-119.79,36.32,19.0,3252.0,614.0,1971.0,607.0,3.0667,84906.0,INLAND
-117.66,34.09,23.0,1426.0,313.0,954.0,319.0,3.0357,128126.0,INLAND
-122.29,37.81,50.0,760.0,190.0,377.0,122.0,0.9011,97588.0,NEAR BAY
-118.27,33.79,26.0,2109.0,651.0,2120.0,605.0,2.1447,157412.0,<1H OCEAN
-118.37,34.03,43.0,1350.0,287.0,811.0,307.0,3.3636,231751.01,<1H OCEAN
-117.96,33.83,29.0,1194.0,176.0,474.0,170.0,6.1001,274053.08,<1H OCEAN
-119.2,34.27,8.0,4942.0,1173.0,3012.0,1033.0,3.445,206449.0,NEAR OCEAN
-118.27,33.98,39.0,2062.0,588.0,1933.0,570.0,1.3801,98627.0,<1H OCEAN
-119.17,34.26,10.0,3654.0,541.0,1638.0,551.0,6.1885,340167.1,NEAR OCEAN
-118.5,34.52,3.0,6577.0,1056.0,3032.0,1004.0,5.9263,230103.0,INLAND
-122.27,40.46,14.0,2633.0,530.0,1324.0,513.0,2.2768,84783.0,INLAND
-117.89,33.71,24.0,4365.0,804.0,2663.0,753.0,4.5814,205650.0,<1H OCEAN
-121.82,37.37,42.0,2913.0,577.0,1873.0,580.0,3.7214,185716.0,<1H OCEAN
-117.71,33.54,15.0,2460.0,368.0,962.0,320.0,7.3878,324857.0,<1H OCEAN
-122.48,38.54,37.0,1898.0,359.0,973.0,340.0,4.2096,240216.0,INLAND
-117.94,34.09,21.0,2707.0,675.0,1742.0,626.0,2.1062,170551.0,<1H OCEAN
